"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6124","Повторное использование поиска через шапку сайта","chromium","Sun Dec 15 00:44:56 GMT 2024","failed","Sun Dec 15 00:45:02 GMT 2024","Повторный поиск","search.spec.js","",""
"","7128","Повторное использование поиска на странице поиска","chromium","Sun Dec 15 00:45:03 GMT 2024","passed","Sun Dec 15 00:45:10 GMT 2024","Повторный поиск","search.spec.js","",""
