"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5094","Повторное использование поиска на странице поиска","chromium","Tue Dec 03 00:41:43 GMT 2024","passed","Tue Dec 03 00:41:48 GMT 2024","Повторный поиск","search.spec.js","",""
"","5416","Повторное использование поиска через шапку сайта","chromium","Tue Dec 03 00:41:36 GMT 2024","failed","Tue Dec 03 00:41:41 GMT 2024","Повторный поиск","search.spec.js","",""
