"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4784","Повторное использование поиска на странице поиска","chromium","Tue Dec 10 00:42:15 GMT 2024","passed","Tue Dec 10 00:42:20 GMT 2024","Повторный поиск","search.spec.js","",""
"","6060","Повторное использование поиска через шапку сайта","chromium","Tue Dec 10 00:42:07 GMT 2024","failed","Tue Dec 10 00:42:13 GMT 2024","Повторный поиск","search.spec.js","",""
