"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5366","Повторное использование поиска через шапку сайта","chromium","Mon Dec 09 00:43:18 GMT 2024","failed","Mon Dec 09 00:43:23 GMT 2024","Повторный поиск","search.spec.js","",""
"","5406","Повторное использование поиска на странице поиска","chromium","Mon Dec 09 00:43:24 GMT 2024","passed","Mon Dec 09 00:43:30 GMT 2024","Повторный поиск","search.spec.js","",""
