"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6180","Повторное использование поиска на странице поиска","chromium","Fri Dec 06 00:41:56 GMT 2024","passed","Fri Dec 06 00:42:02 GMT 2024","Повторный поиск","search.spec.js","",""
"","8394","Повторное использование поиска через шапку сайта","chromium","Fri Dec 06 00:41:46 GMT 2024","failed","Fri Dec 06 00:41:55 GMT 2024","Повторный поиск","search.spec.js","",""
