"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6187","Повторное использование поиска на странице поиска","chromium","Thu Dec 12 00:41:22 GMT 2024","passed","Thu Dec 12 00:41:28 GMT 2024","Повторный поиск","search.spec.js","",""
"","6533","Повторное использование поиска через шапку сайта","chromium","Thu Dec 12 00:41:14 GMT 2024","failed","Thu Dec 12 00:41:21 GMT 2024","Повторный поиск","search.spec.js","",""
