"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5227","Повторное использование поиска через шапку сайта","chromium","Sun Nov 24 09:43:43 GMT 2024","failed","Sun Nov 24 09:43:48 GMT 2024","Повторный поиск","search.spec.js","",""
"","4853","Повторное использование поиска на странице поиска","chromium","Sun Nov 24 09:43:49 GMT 2024","passed","Sun Nov 24 09:43:54 GMT 2024","Повторный поиск","search.spec.js","",""
