"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5939","Повторное использование поиска через шапку сайта","chromium","Tue Nov 26 00:39:30 GMT 2024","failed","Tue Nov 26 00:39:36 GMT 2024","Повторный поиск","search.spec.js","",""
"","5388","Повторное использование поиска на странице поиска","chromium","Tue Nov 26 00:39:38 GMT 2024","passed","Tue Nov 26 00:39:43 GMT 2024","Повторный поиск","search.spec.js","",""
