"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6484","Повторное использование поиска через шапку сайта","chromium","Sun Dec 01 00:49:13 GMT 2024","failed","Sun Dec 01 00:49:20 GMT 2024","Повторный поиск","search.spec.js","",""
"","6243","Повторное использование поиска на странице поиска","chromium","Sun Dec 01 00:49:21 GMT 2024","passed","Sun Dec 01 00:49:27 GMT 2024","Повторный поиск","search.spec.js","",""
